objectId,ra,dec
ZTF18aaxyvaq,295.2695382,14.93576178
ZTF18aayeaxr,284.3996433,10.15007811
ZTF18aayeaya,284.1468449,10.61356942
ZTF18aayedpr,285.1337882,11.55779607
ZTF18aayeeza,282.8506254,12.57229477
ZTF18aayefuj,287.050704,13.44922572
ZTF18aayefux,287.353382,13.21526956
ZTF18aayejlj,283.3934921,10.94668635
ZTF18aayekgl,289.6831524,15.45980757
ZTF18aaynyff,283.6569063,14.25327225
ZTF18aayoasi,283.3664969,9.210428508
ZTF18aayoasq,283.5349289,9.607539912
ZTF18aayoass,283.3866226,9.292804067
ZTF18aayogsr,281.5683325,12.68725327
ZTF18aayojcv,283.1245331,11.90441364
ZTF18aaypalt,285.419384,15.24868085
ZTF18aayupdt,288.6077948,11.63111483
ZTF18aayuyan,292.6387644,13.42770624
ZTF18aayuzbp,295.3784093,10.31851694
ZTF18aayvfmd,282.1577908,11.974945
ZTF18aayvgbh,283.3899575,10.05173221
ZTF18aayvgja,283.2183164,13.22648358
ZTF18aazdmev,283.9953558,11.60779835
ZTF18aazfeaq,292.1415909,12.54213575
ZTF18aazlthr,287.6213094,14.22787702
ZTF18aazmmtp,285.8264748,15.41282378
ZTF18aazslpv,287.0999968,9.140130283
ZTF18aazurex,284.3255582,14.23584751
ZTF18aazuuee,295.225164,12.08714129
ZTF18aazuxnt,293.5177374,13.51629602
ZTF18abacavt,290.3969311,8.250368553
ZTF18abahuau,287.9071981,13.23474733
ZTF18abaqxja,287.6395229,11.61229593
ZTF18abbkpwy,292.0887851,14.12983366
ZTF18abbkupo,285.4750434,9.350077219
ZTF18abbxvic,288.1830173,11.52170107
ZTF18abcohfr,289.8565411,14.71141498
ZTF18abcoowl,282.5636678,10.52063212
ZTF18abebeyb,285.891678,10.72360678
ZTF18abebfsm,287.3326477,11.34411838
ZTF18abebjfo,286.4976737,12.35362442
ZTF18abeboay,286.476946,11.54396105
ZTF18abfipyg,292.7069772,10.39611029
ZTF18abfroki,285.693313,12.98744009
ZTF18abfsjtu,294.2272813,12.38290859
ZTF18abgrlim,283.5942715,11.24950539
ZTF18abgzcrx,286.0094174,10.67194185
ZTF18abjaomv,284.0976006,8.440527136
ZTF18abjaruc,287.6622324,12.0915142
ZTF18abkmtqb,284.6367096,10.96658272
ZTF18ablihri,286.428274,10.40022177
ZTF18ablihye,286.9516946,13.37798889
ZTF18abmfskc,285.6118081,10.13302544
ZTF18abmfukl,283.8956419,10.32632698
ZTF18abmhxof,290.5614295,10.18973406
ZTF18abmsyfc,286.5357591,8.577098724
ZTF18abnwxkr,287.0877442,13.11307059
ZTF18aboqukq,282.8780812,8.575646899
ZTF18abpogxl,292.099984,9.968157511
ZTF18abxwsaa,287.1289836,13.95832838
ZTF18abyltcv,287.5381285,12.800599
ZTF18acaowui,92.8497607,17.9350453
ZTF18acaxfoo,285.4897101,11.3517159
ZTF18acceirm,285.4307613,11.57472136
ZTF18adkclmx,283.2433304,13.17148862
ZTF18adkcxfu,286.1681617,11.45073387
ZTF18adkprxb,292.1439315,13.44007233
ZTF19aasrwrn,291.375859,14.73134869
ZTF19aassghr,290.6519822,12.58961738
ZTF20aavtdod,287.3942528,10.64849568
ZTF21aadnppx,93.96966757,19.48363659
ZTF17aacmndr,93.34443584,21.96283722
ZTF17aactkyj,92.08730515,18.14912601
ZTF18aabgoyc,92.28627354,20.56678545
ZTF18aavedht,281.5762052,8.477267952
ZTF18aavyqmq,288.4578585,12.9160373
ZTF18aawacwt,287.000892,15.14811705
ZTF18aawaddn,284.338612,15.45124361
ZTF18aawadgb,285.7110475,14.19841023
ZTF18aawcclz,291.5329124,11.61937683
ZTF18aawccvd,289.0093732,9.536655079
ZTF18aawspjk,285.5995179,9.605847503
ZTF18aawvauw,284.3486839,14.49976817
ZTF18aaxakvr,283.481171,14.71931463
ZTF18aaxddqs,288.1421812,11.63426401
ZTF18aaxdksm,287.2988629,12.95761215
ZTF18aaxiitv,282.5870811,13.36375753
ZTF18aaxlucg,282.3545311,11.10027904
ZTF18aaxmxrq,290.8968551,11.55432242
ZTF18aaxnarh,285.1895147,11.99755561
ZTF18aaxpout,282.2628483,11.63193264
ZTF18aaxykro,285.5244714,9.422376811
ZTF18aaxykvs,282.3262653,15.33968935
ZTF18aaxyugo,289.14519,15.34137363
ZTF18aaxyugt,289.253184,14.93594474
ZTF18aaxyuot,281.3932375,9.300962063
ZTF18aaxyuuu,286.3934749,13.97316783
ZTF18aayeakl,288.3386974,14.17126702
ZTF18aayecdk,286.0319854,14.92548245
ZTF18aayecxm,281.571716,12.54110257
ZTF18aayeenx,287.0880264,14.10493794
ZTF18aayeinh,281.2233206,11.3284701
ZTF18aayejnj,283.6767683,11.51341353
ZTF18aayhfix,287.8016178,11.4517319
ZTF18aayhgbn,288.6442881,15.19052871
ZTF18aayustm,293.2907839,14.18122326
ZTF18aayuzke,285.9690812,13.41365227
ZTF18aayvasn,287.0014476,15.2888668
ZTF18aayvcdx,294.408306,10.37529111
ZTF18aayvcmv,294.0299301,9.364028222
ZTF18aazdgrz,285.7188381,11.90463097
ZTF18aazdiar,285.8956395,14.46661608
ZTF18aazdlbi,281.3447965,11.37305604
ZTF18aazfebe,292.7081678,10.36634887
ZTF18aazvdct,292.6129443,8.117289211
ZTF18abakerq,291.7000911,11.51317236
ZTF18abbeusb,294.9167299,14.25654504
ZTF18abbkqzk,288.1721171,11.16337632
ZTF18abczaep,292.040147,10.47017369
ZTF18abdktii,283.2657803,12.53207601
ZTF18abeazny,291.3517045,12.99714287
ZTF18abebezx,285.9084958,10.07653389
ZTF18abebhdk,285.0783582,12.47784462
ZTF18abebmxp,284.1148091,10.52964536
ZTF18abeboft,286.458149,11.2150828
ZTF18abeehxi,287.6259201,14.02950921
ZTF18abfrowf,283.3065056,9.465247559
ZTF18abfsqck,292.5724535,10.48004485
ZTF18abfsywr,294.2212678,15.2028554
ZTF18abgjxen,285.6683681,11.99309589
ZTF18abgkeoz,287.0960598,11.49780503
ZTF18abgrhyo,285.7438259,10.59838093
ZTF18abgsjni,285.9328603,8.742855012
ZTF18abgsptx,286.5471773,9.950154847
ZTF18abgybok,292.8190203,12.21105182
ZTF18abgzcjx,286.486455,11.19048759
ZTF18abhxmev,287.2841867,13.24256955
ZTF18abidhnc,284.0124692,10.08406806
ZTF18abijdec,287.9887802,15.06669574
ZTF18abjfkwu,292.5192725,12.82690629
ZTF18abkkbkk,285.9854739,12.0012577
ZTF18abkkchg,284.2508972,10.79442411
ZTF18ablijfl,286.4063981,12.03925923
ZTF18abmfbcg,289.8669607,13.1814986
ZTF18abmhahm,293.2273897,9.125576554
ZTF18abmmfvd,291.5934695,12.16678829
ZTF18abnxavr,285.7819663,10.63412529
ZTF18abojwnh,286.9960603,11.28239526
ZTF18abqaxlp,287.1064275,14.37850477
ZTF18abqdhlq,287.5252429,13.43746323
ZTF18absrser,287.6722277,13.21419125
ZTF18abtufxj,291.2883098,12.88945046
ZTF18abzqoxg,288.2213366,13.04785167
ZTF18acbyvmm,91.95243583,19.38379885
ZTF18accefgh,287.2950818,13.00133344
ZTF18acxggui,295.1864722,8.654348541
ZTF18adjzqbq,285.9986318,14.75637766
ZTF18adkbjjs,287.814787,14.52981677
ZTF18adkcjvb,292.4500291,15.16251071
ZTF18adkgjyp,286.8746167,10.08604018
ZTF18adkgkao,287.1476431,10.48343892
ZTF18adkppin,295.077105,9.293913084
ZTF18adkwias,288.6259171,14.0451637
ZTF18adkwuip,292.8371157,12.01439928
ZTF18adkwutn,295.1281157,14.11445696
ZTF19aaqktsi,286.6107006,13.44162327
ZTF19aaumhsy,286.9440924,14.49385892
ZTF19aavninf,294.6523872,8.03853807
ZTF19abcrhik,295.2953914,11.13749155
ZTF19abxplky,93.34315036,19.21629432
ZTF21aajxwqk,286.2199312,11.91496136
ZTF22aaaumut,283.3874155,11.97152758
ZTF17aaagnbn,93.35276983,17.88055425
ZTF17aaclbiq,98.62428844,19.14010841
ZTF17aacpsfp,92.77477588,22.46029999
ZTF18aavefwo,285.4794242,15.29710769
ZTF18aavemvg,286.6299177,15.25092437
ZTF18aawacni,282.1496693,13.38637068
ZTF18aawadhc,281.210567,13.88335274
ZTF18aawccue,284.6357666,15.08355645
ZTF18aaxiiss,288.4475865,13.86867055
ZTF18aaxypqg,293.2637172,14.78143648
ZTF18aaxytxl,284.554971,13.824524
ZTF18aaxyuxr,286.2499246,14.09273046
ZTF18aaxyvnn,287.408572,13.95841368
ZTF18aaydaew,292.4492327,15.10154689
ZTF18aayealo,287.0367244,12.4671006
ZTF18aayeaxz,284.0331505,10.1886755
ZTF18aayedor,285.5052794,10.89564132
ZTF18aayedph,285.5283092,11.50300885
ZTF18aayeepm,287.4231968,14.08984008
ZTF18aayeezf,283.3086511,12.44821498
ZTF18aayefge,285.7166541,15.42647825
ZTF18aayegyz,286.4910298,14.20996893
ZTF18aayejkz,283.6145467,11.24815367
ZTF18aayejnt,283.4184735,10.93674089
ZTF18aayoehh,286.0971713,15.25832592
ZTF18aayofns,285.7867655,12.19193208
ZTF18aayozqz,288.5470187,10.43092542
ZTF18aayuygh,283.5084824,9.716752755
ZTF18aayuzmh,287.554721,12.54123038
ZTF18aayvccn,294.5220316,10.09029977
ZTF18aayvclb,293.9942052,9.027754657
ZTF18aazcznk,283.1206876,8.302857442
ZTF18aazfelo,292.6353128,8.657347665
ZTF18aazlmfd,288.2824182,10.07016603
ZTF18aazmegz,288.2081596,8.382228549
ZTF18aazmetl,286.2931956,9.36286516
ZTF18aazmett,286.3098919,9.227835468
ZTF18aazunho,286.5578536,12.94471053
ZTF18aazuqsq,285.9829294,11.49692705
ZTF18abacsqc,295.3588786,13.45968509
ZTF18abajaat,286.3336737,13.50473155
ZTF18abakbij,295.4203833,8.460720097
ZTF18abbnjhc,286.1599108,10.61012602
ZTF18abbrjsj,292.3872442,14.44692482
ZTF18abcjcyo,282.7860709,11.03374095
ZTF18abckihq,289.0423175,8.683357634
ZTF18abctyyc,287.4318039,14.97452609
ZTF18abdktde,294.7522487,12.63106865
ZTF18abeayqx,287.6070164,8.314566518
ZTF18abebfsd,286.9374151,11.11733131
ZTF18abebjdk,286.2431071,12.33520708
ZTF18abebojg,286.0024284,10.97587366
ZTF18abecnvv,287.0927425,14.26282627
ZTF18abfrpwo,287.0037561,14.01723806
ZTF18abhnvkp,288.2965002,14.27047726
ZTF18abhrhts,4.591830485,29.60921726
ZTF18abiccca,283.2909902,10.713213
ZTF18abicxwg,287.7357317,14.73741924
ZTF18abjfiou,294.8302886,12.66221438
ZTF18abjzact,295.0906457,12.62975332
ZTF18abjzafx,283.8749266,10.4896836
ZTF18ablbedk,287.9004991,10.09921942
ZTF18abligby,285.9722008,9.9944014
ZTF18ablihld,288.2871491,14.24288525
ZTF18abnpcjw,292.9549115,12.73613964
ZTF18abnpfmb,287.1173314,11.2445146
ZTF18abruekh,287.6273245,12.45454128
ZTF18acaoxtb,98.31438558,15.79786712
ZTF18acsmhej,94.51041919,17.1737878
ZTF18adkblkq,309.9062891,29.75030365
ZTF18adkcmjh,288.4963084,14.00173711
ZTF18adkcyjg,285.170049,12.27830403
ZTF18adkmzlc,292.9429387,13.12931137
ZTF18adlacqi,283.5169302,12.43154683
ZTF18admsjtj,293.0389259,12.31355992
ZTF19aaqarxh,285.7193772,8.733908172
ZTF19aaxiiur,288.5675589,12.34078638
ZTF19abcrhcr,289.6612251,14.99225657
ZTF17aacscou,94.14292985,18.08991549
ZTF17aadnivg,92.15855645,18.13056982
ZTF18aawaddk,284.6478616,15.48811834
ZTF18aawadlw,283.2905084,12.95488567
ZTF18aawsnqg,290.8282963,11.18949361
ZTF18aawvauv,284.0128081,14.03598237
ZTF18aaxakup,284.7778739,14.48103728
ZTF18aaxdjja,293.671778,14.93166011
ZTF18aaxdkaw,285.278806,11.9690138
ZTF18aaxmxtt,285.5286024,9.054052505
ZTF18aaxmxtv,285.5605351,9.662206109
ZTF18aaxykjw,287.7972506,11.46343295
ZTF18aaxytuk,285.0166686,12.66105654
ZTF18aayczzy,291.7473553,14.23122424
ZTF18aayegzj,286.0159944,13.84871128
ZTF18aayejlg,283.3341026,10.99073285
ZTF18aayejlk,283.3662999,11.36706152
ZTF18aayejmu,283.6723909,11.35915685
ZTF18aayhgal,287.9282607,15.2427151
ZTF18aayhgax,287.8325422,15.04374449
ZTF18aaynywr,284.204928,15.21185987
ZTF18aaynznw,285.1302607,10.3412431
ZTF18aayoeyg,285.0626768,10.83793114
ZTF18aayuzbw,295.6219647,10.71871691
ZTF18aayvcle,294.1499668,8.989004716
ZTF18aazdlin,281.7766709,12.05674561
ZTF18aazfede,292.4091228,10.71859862
ZTF18aazuxpw,293.6755264,13.21950579
ZTF18abachux,295.1288433,8.622204805
ZTF18abahwny,281.7485434,8.271153827
ZTF18abajanq,293.210945,13.52632054
ZTF18abardlf,287.0714475,14.13411674
ZTF18abbxogx,286.1002552,9.546432528
ZTF18abcgpig,283.6230024,11.01677817
ZTF18abcoiha,288.3849358,13.87003306
ZTF18abcpzus,293.56556,14.19972496
ZTF18abcpzvv,285.9492451,13.01889062
ZTF18abfrkoe,286.0480772,8.425723381
ZTF18abfross,286.2262023,14.94411567
ZTF18abfrpwl,287.7001389,14.37912933
ZTF18abfrpwu,287.6403134,14.60135108
ZTF18abfrvvb,289.449413,15.38735075
ZTF18abgjxeo,285.8068878,12.51292425
ZTF18abgspti,286.2912587,10.08710954
ZTF18abicxdl,285.2190837,10.25930637
ZTF18abicxig,285.4308468,10.34764085
ZTF18abjarse,287.0141837,12.23093225
ZTF18abjarsi,287.1821132,12.12858593
ZTF18abjwetx,285.9740823,13.08712473
ZTF18abkcvdx,317.1848187,44.10428768
ZTF18ablbhhx,286.412835,11.49894807
ZTF18abmddkc,295.2068864,11.19801087
ZTF18abmfbni,293.065945,8.137884249
ZTF18abmoynd,285.7086142,8.464097493
ZTF18abmrhid,292.766285,12.45808231
ZTF18abpbxju,285.6330565,10.04848333
ZTF18abpogux,292.3547641,12.32901654
ZTF18abrtffx,295.107149,10.87232459
ZTF18acaddso,286.6122199,13.97798815
ZTF18adjvtdi,281.3077318,14.47818976
ZTF18adljlvp,4.615789082,29.79198064
ZTF18admcuuj,292.7270711,10.23944826
ZTF19aaimpmv,288.1032701,10.73069975
ZTF19aamrfjo,283.5033067,11.0955194
ZTF19aasgktc,285.6108281,11.10787697
ZTF19aauoitx,358.6955367,43.18924084
ZTF19abhlbqi,286.0915135,13.37079918
ZTF17aadkjpv,95.25511475,15.97080483
ZTF18aauemls,286.4587149,15.28921334
ZTF18aavediu,282.4184613,15.4798011
ZTF18aavyqmx,288.2144367,13.44448608
ZTF18aawacno,282.6968669,12.76762791
ZTF18aawccya,281.6868045,14.58516185
ZTF18aawcdca,287.860426,13.39255344
ZTF18aawcdcc,288.254951,13.35875544
ZTF18aawvbtm,282.0957233,14.15325243
ZTF18aaxaoyj,285.7636568,14.42721421
ZTF18aaxcyti,293.6203685,15.34535889
ZTF18aaxczfn,291.6739731,11.41935018
ZTF18aaxddjb,284.989202,9.70189686
ZTF18aaxiipt,283.2433956,14.25289873
ZTF18aaxltap,288.5177555,14.18174091
ZTF18aaxluch,282.4265578,11.18778993
ZTF18aaxykyt,281.8387271,14.31009896
ZTF18aaxytrw,285.8091996,13.57137332
ZTF18aayeaxu,284.6428008,10.06819784
ZTF18aayedoj,285.1275715,11.15126424
ZTF18aayedpz,285.7306718,11.44222131
ZTF18aayegyh,285.9919682,14.19091144
ZTF18aayegzb,286.6725253,14.14752252
ZTF18aayeimj,281.8366776,11.51985323
ZTF18aaynsha,284.0187554,8.241368696
ZTF18aaynsoq,285.9007732,9.522793365
ZTF18aayoeyj,285.5455004,11.60104417
ZTF18aayogwz,285.6701081,14.03284715
ZTF18aayojwm,282.582423,11.50327686
ZTF18aayowzm,294.5713224,14.75876868
ZTF18aayuruy,288.5054898,8.510400528
ZTF18aayuxxp,283.5063006,11.07370493
ZTF18aayvasv,287.4361441,14.85683812
ZTF18aayvkit,294.8519355,10.89774633
ZTF18aaywdzk,287.1811008,10.76521977
ZTF18aaywfok,287.98342,10.92115306
ZTF18aayxdod,284.526053,8.265941935
ZTF18aazczre,284.5930206,8.239209305
ZTF18aazdffn,285.8829959,12.11387003
ZTF18aazdfnj,283.3036155,13.32002747
ZTF18aazfekz,292.7280919,8.248391428
ZTF18aazlsua,283.3037425,11.10655713
ZTF18aazmesp,286.5390158,9.674443159
ZTF18aazsvhd,288.0832912,12.81763922
ZTF18abaapnf,281.9550697,8.438052545
ZTF18abacnhw,292.3907563,8.411826269
ZTF18abaixnz,292.30719,13.48439073
ZTF18abajdln,290.9695299,8.182951583
ZTF18abajkef,282.1119505,10.47197968
ZTF18abarrvm,292.2393704,9.969479181
ZTF18abbdqqd,283.6703611,12.10700623
ZTF18abbnjec,286.5568888,12.94898823
ZTF18abbnpld,282.6074866,12.18069252
ZTF18abcguli,293.394409,8.161012634
ZTF18abchmfn,290.7951405,13.97702621
ZTF18abcnmfg,284.1827834,8.709546415
ZTF18abcobmt,291.5765542,12.61064891
ZTF18abdksww,283.6087147,10.30078848
ZTF18abebexd,286.2251505,10.01222041
ZTF18abebext,286.1927804,10.70706258
ZTF18abebezq,286.1921828,10.10279425
ZTF18abebezu,286.6026885,10.41233058
ZTF18abebftg,287.392094,11.39686694
ZTF18abebjez,286.0327197,12.04591388
ZTF18abfiqfj,286.9885437,9.721402587
ZTF18abgxpkw,285.3351189,14.24242183
ZTF18abgzacf,290.8158144,10.58724171
ZTF18abifuts,288.2757191,12.4704234
ZTF18abjfjcj,289.7425608,14.78794265
ZTF18abjkvzo,294.864005,13.18241014
ZTF18abjsloz,287.2418153,14.9422021
ZTF18ablbfag,286.5284789,14.66025931
ZTF18abllcqd,290.7978677,10.36349945
ZTF18ablnoyc,283.2184523,9.061051627
ZTF18abmflip,288.3722819,10.74918585
ZTF18abmiyhv,285.2713811,10.36478702
ZTF18abnvuon,284.0338516,10.36526572
ZTF18abqawyn,287.2039604,11.30636818
ZTF18abqeisp,96.05295998,21.00347498
ZTF18abrrrjk,293.2738193,13.3246917
ZTF18abrtrxj,285.2328673,13.12891761
ZTF18abwvktq,290.5089762,15.35060983
ZTF18acaxcer,292.6037814,13.86482177
ZTF18accefkv,284.3461239,11.89787472
ZTF18accxjfy,283.8721041,12.2004399
ZTF18adjxvhv,291.4868143,11.01572206
ZTF18adjzoqb,282.3842295,15.35513635
ZTF18adkcmkz,287.4953665,15.10605363
ZTF18adkcxrq,284.6019665,12.0831475
ZTF18adrsoas,285.6689759,10.57297247
ZTF19aapwsnn,287.1419776,11.53721744
ZTF19aaqsuxa,287.0767575,10.89132044
ZTF19aavpxrd,285.0336759,11.60185113
ZTF20aaymhom,287.8921667,14.57787511
ZTF20abcxuhj,287.6276991,8.084082407
ZTF20acqwjsw,285.6377785,14.95133167
ZTF17aaafkxc,359.8435786,72.6210013
ZTF17aaateii,94.7540685,17.90639914
ZTF18aablpqp,97.44098787,17.93154036
ZTF18aaoxedb,278.6645762,51.28947457
ZTF18aavyqmp,288.4387755,13.07712983
ZTF18aavyqon,288.102495,13.34615348
ZTF18aawacmi,281.3327843,13.23548432
ZTF18aawacnw,282.2341204,13.00714502
ZTF18aawadgj,285.5200389,13.92663265
ZTF18aawadhe,281.4669634,14.26203295
ZTF18aawccxd,281.3116985,14.01967873
ZTF18aaxaoap,284.6471914,13.21197034
ZTF18aaxdddm,283.2637242,14.75970465
ZTF18aaxddkh,283.8207281,14.569929
ZTF18aaxddqg,287.8246248,13.48927554
ZTF18aaxlsxr,286.000864,12.11785105
ZTF18aaxltqi,283.7201425,14.53894883
ZTF18aaxnaao,294.2949192,15.29393606
ZTF18aaxyueo,284.4257084,13.46326614
ZTF18aaxyufm,287.2694676,12.64086867
ZTF18aaydaet,292.8215159,14.94192077
ZTF18aaydsfo,282.3707627,8.245267547
ZTF18aayedqs,285.3040572,11.49853543
ZTF18aayeeyb,282.7054781,12.27711119
ZTF18aayejpm,283.5749429,11.41461725
ZTF18aayhgbz,288.1896602,14.74643991
ZTF18aaynxtw,286.3918027,11.37911711
ZTF18aayodhc,284.2481904,10.85747868
ZTF18aayorat,282.79226,10.12580851
ZTF18aayvkjr,295.3905112,11.60460428
ZTF18aaywchl,285.9840907,9.032863491
ZTF18aaywddl,287.9343835,13.06114371
ZTF18aaywvxy,282.5304054,13.99377274
ZTF18aazdeoj,288.0222059,14.34764835
ZTF18aazdmgo,284.0490422,10.99379689
ZTF18aazeyxy,295.0577224,9.134795075
ZTF18aazlrus,285.9591207,15.4525136
ZTF18aazmfor,285.2724531,9.166069202
ZTF18aazuqsc,285.9157198,11.57901813
ZTF18aazvbne,283.3028645,12.46185553
ZTF18abacnqs,292.9344181,13.07111167
ZTF18abajciw,295.0450652,12.9254456
ZTF18abbnnqg,284.3177918,13.08385347
ZTF18abbstuy,283.8134999,9.40375609
ZTF18abcfwni,285.3343027,8.725467151
ZTF18abcsvdx,289.6733793,10.3074064
ZTF18abctxtg,294.6904614,15.35797863
ZTF18abcxbga,293.1154271,9.421824476
ZTF18abdkszm,295.4647616,13.08530483
ZTF18abebexf,285.9471895,10.35229926
ZTF18abebeyg,286.1917079,10.35877082
ZTF18abebnzm,286.0082451,11.38664713
ZTF18abeeimc,284.3496639,12.77774197
ZTF18abfauzk,285.0151973,13.46921025
ZTF18abfrpdz,285.9848254,10.70626271
ZTF18abftibh,294.1435867,10.88084102
ZTF18abgskgk,284.3361418,8.760317134
ZTF18abicjxh,288.5433123,13.38660657
ZTF18abidbtr,286.1269489,11.57600591
ZTF18abijdtd,286.479702,12.99798532
ZTF18abijimc,284.1349884,10.3843923
ZTF18abjarup,287.3922012,12.06878008
ZTF18abjarvm,287.4933302,12.6345702
ZTF18abjdnmk,283.2496937,11.59106794
ZTF18abjfjcy,289.213625,15.32640364
ZTF18abjfkwt,292.3948015,13.55125117
ZTF18ablkfdu,285.5568728,10.34261611
ZTF18ablnjjl,283.7105999,9.694361959
ZTF18abqbkyy,287.0488418,13.81787681
ZTF18abrugoi,288.8183595,14.116352
ZTF18absizsm,285.3096995,10.21614453
ZTF18accbzzo,97.37827222,22.3317298
ZTF18acceaqp,292.5332563,14.74408433
ZTF18accefrw,287.1360576,12.03711961
ZTF18acetfbq,294.5720668,11.07096406
ZTF18acvwubj,286.6264113,15.07830351
ZTF18adjsovr,282.0310091,8.091836967
ZTF18adjzoqh,282.5692474,15.04693658
ZTF18adkcxro,283.991363,12.00373188
ZTF18adkcykm,287.2274457,13.01902868
ZTF20abhfuai,285.7544701,9.716784122
ZTF20abhgrrp,285.1800807,15.22111374
ZTF21abduziv,282.2147542,8.482293855
ZTF21abjrbuu,294.477782,8.297419499
ZTF21abqzfbw,288.9370102,11.25243894
ZTF22aaaxnso,284.6755643,10.09291136
ZTF18aawkmkp,282.4411653,13.2736203
ZTF18aawkrra,282.8699995,15.44158143
ZTF18aawmaop,291.2829171,11.31544251
ZTF18aawstuc,290.9218424,13.12555413
ZTF18aawvbam,288.4241466,14.03012918
ZTF18aaxaoyc,285.0750844,14.25502091
ZTF18aaxcyre,289.6395104,9.696736221
ZTF18aaxcywe,288.5513967,12.74638397
ZTF18aaxdddj,283.2963405,15.38607169
ZTF18aaxdjxs,287.254043,11.52508282
ZTF18aaxdlic,282.376899,11.4203179
ZTF18aaxjdfg,283.3564156,14.26113123
ZTF18aaxltgd,282.1897162,14.41373142
ZTF18aaxphpf,287.9235233,12.75841468
ZTF18aaxpnjw,288.4115108,9.177160274
ZTF18aaxytpo,288.4520487,12.17171554
ZTF18aaxytwq,285.6249283,15.25383267
ZTF18aaxyudw,284.0328368,12.7893643
ZTF18aaxyuvn,286.6681616,14.20200684
ZTF18aaxyuxk,286.1064385,14.22580889
ZTF18aayedqp,285.4726628,10.94904825
ZTF18aayeeub,282.601372,12.00188822
ZTF18aayeeuz,282.8274768,12.00417249
ZTF18aayeexs,282.8683693,12.07657667
ZTF18aayefab,283.397513,12.32975357
ZTF18aayegyt,285.9698904,14.50064867
ZTF18aayejpl,283.5986624,11.11482896
ZTF18aayhgah,288.2543639,14.78985183
ZTF18aaynsos,286.2321664,9.55274822
ZTF18aayodia,284.5935993,11.10518397
ZTF18aayoexv,284.9793339,10.85101832
ZTF18aaypbpg,287.223829,10.19716073
ZTF18aayuxxn,283.4314114,10.89417862
ZTF18aayuymz,285.5750945,10.04907156
ZTF18aaywcgv,286.1353626,9.684777858
ZTF18aazlsxm,283.6795273,11.48704699
ZTF18aazmemo,289.283974,13.40302312
ZTF18aazmfbc,288.4475064,14.69755719
ZTF18aazmflv,287.675106,10.55471218
ZTF18aazmgrg,293.2359369,15.02880143
ZTF18aazuxqp,293.5080439,13.38072297
ZTF18abachun,295.0678545,8.093493918
ZTF18abaixlm,294.8791386,8.703095096
ZTF18abajcqc,285.5712632,11.91555214
ZTF18abajgai,286.4354076,14.18086402
ZTF18abbcyal,285.5768267,10.74824057
ZTF18abbdfez,287.2737999,14.54370388
ZTF18abbrhzk,291.5093792,14.6108383
ZTF18abbsprj,292.7570252,12.81153329
ZTF18abdebnm,283.9836308,14.38759231
ZTF18abdksvh,287.1664757,13.84717173
ZTF18abebahl,290.9297395,12.75991263
ZTF18abebcqx,286.6299236,13.34618228
ZTF18abebcrq,286.6473351,13.19973702
ZTF18abebdsj,281.4755951,13.9493135
ZTF18abebgye,288.4022287,14.01610032
ZTF18abesfoh,341.4796485,36.84306693
ZTF18abfrost,286.1402988,14.70459077
ZTF18abgkela,286.667902,10.16969116
ZTF18abgzclw,288.1284025,14.09627475
ZTF18abhorio,325.3495278,29.7850605
ZTF18abidhhh,284.7525264,10.73314154
ZTF18abiujou,287.3724577,11.54863611
ZTF18abjflti,288.3646359,15.40987832
ZTF18abjklyt,288.1862391,9.686518921
ZTF18abjkobt,287.0541914,12.60658025
ZTF18abkmixf,283.9001598,8.690780391
ZTF18ablicps,281.2493989,14.54817149
ZTF18abligcc,287.2824403,13.25776225
ZTF18ablihrk,285.9883643,10.58682765
ZTF18abmdfmf,286.5216201,13.54882779
ZTF18abmdgmq,284.6716741,11.1271806
ZTF18abrsjgx,285.6237094,15.42925505
ZTF18abwddra,289.1328282,15.33372811
ZTF18acenakr,95.48656484,17.78548297
ZTF18acoznrt,97.92542185,22.50402318
ZTF18acvwzgw,292.5097811,12.43420848
ZTF18adjzotr,284.3964526,15.31058432
ZTF18adkcltw,284.4618483,14.44021848
ZTF18adkcmcv,288.4459845,14.92977205
ZTF18adkeeky,283.2038887,13.50830247
ZTF18adkeepr,287.2118843,13.84052002
ZTF18adkejya,282.1300509,15.05968522
ZTF18adkgjzu,287.5700739,10.37488703
ZTF18adkmyxw,292.5768963,10.29633253
ZTF18adkspeg,284.0512833,13.21494907
ZTF18adqfyja,292.1714443,9.685106138
ZTF18adrunvr,291.8288773,11.96783668
ZTF19aaeqrtb,119.2781909,69.76923784
ZTF19aaimlmo,287.4746982,11.6345404
ZTF19aaooiaf,286.0347855,10.66786259
ZTF19aaooiak,286.3998374,10.57208482
ZTF19aaprlvj,285.4210348,12.65827988
ZTF19aasgjpc,284.3975286,10.18265928
ZTF19abmxqrp,282.5870066,12.34538046
ZTF21abjvooe,295.5137564,8.563030587
ZTF22abwuued,285.1144506,11.21362567
ZTF17aacscuk,94.4909197,18.21773494
ZTF18aaphxzo,96.95084715,19.46445334
ZTF18aavediq,282.5589107,15.34390118
ZTF18aawacmk,281.6127218,12.84557185
ZTF18aawacoc,282.5524609,13.5264716
ZTF18aawadbw,283.1086848,14.70111104
ZTF18aawadjh,282.802551,14.02977621
ZTF18aaxcysx,293.6690168,14.69247398
ZTF18aaxcywc,288.7329511,13.36207925
